0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"(0.7860047221183777, 0.5117453336715698, 0.004542965441942215)","(0.802689790725708, 0.5168145895004272, -0.03611806407570839)","(0.8034452795982361, 0.5183264017105103, -0.03617800772190094)","(0.8042269349098206, 0.5200508236885071, -0.03627572953701019)","(0.8015128374099731, 0.515794575214386, 0.010414683260023594)","(0.8014776706695557, 0.5163837671279907, 0.010620455257594585)","(0.8015706539154053, 0.5171138048171997, 0.01074367854744196)","(0.7962697148323059, 0.5330020189285278, -0.12778618931770325)","(0.7942605018615723, 0.5299472808837891, 0.08355589210987091)","(0.7718037962913513, 0.5170283317565918, -0.0200242567807436)","(0.7716970443725586, 0.515048623085022, 0.041073381900787354)","(0.7173747420310974, 0.550616443157196, -0.21494640409946442)","(0.6995354890823364, 0.5400511026382446, 0.19549138844013214)","(0.5830538272857666, 0.5569943785667419, -0.3044910430908203)","(0.5678711533546448, 0.543229341506958, 0.2085307389497757)","(0.6157752275466919, 0.49511224031448364, -0.18130344152450562)","(0.5990003943443298, 0.4878762364387512, 0.08241245150566101)","(0.6183512210845947, 0.47886890172958374, -0.21493461728096008)","(0.6101800799369812, 0.4707828462123871, 0.07749635726213455)","(0.6277387142181396, 0.47832250595092773, -0.16453133523464203)","(0.6172444820404053, 0.4695242941379547, 0.031686048954725266)","(0.6285713911056519, 0.48251646757125854, -0.15706367790699005)","(0.6181923151016235, 0.4750503897666931, 0.05923236906528473)","(0.6709527373313904, 0.4097120761871338, -0.17104604840278625)","(0.6680219173431396, 0.40957799553871155, 0.17072579264640808)","(0.6958773136138916, 0.2967461943626404, -0.14095015823841095)","(0.6962143182754517, 0.2968381941318512, 0.19115039706230164)","(0.7094441056251526, 0.17618915438652039, -0.08596817404031754)","(0.7057308554649353, 0.18508179485797882, 0.2573425769805908)","(0.6899149417877197, 0.16252364218235016, -0.08257994055747986)","(0.6881164908409119, 0.16821657121181488, 0.25668594241142273)","(0.7586603760719299, 0.1202344298362732, -0.17448696494102478)","(0.7437524795532227, 0.1381567418575287, 0.15126340091228485)"
"(0.7858150005340576, 0.5117698311805725, 0.0012304834090173244)","(0.8024227619171143, 0.5168250203132629, -0.03979424759745598)","(0.8032186627388, 0.5183306336402893, -0.039853889495134354)","(0.8040395379066467, 0.5200498104095459, -0.03995343670248985)","(0.8011713624000549, 0.5158185958862305, 0.00713529996573925)","(0.8011296391487122, 0.5164116024971008, 0.007348211016505957)","(0.8012223839759827, 0.5171425342559814, 0.007470873184502125)","(0.7961673140525818, 0.5330007076263428, -0.1316547393798828)","(0.7940665483474731, 0.5299464464187622, 0.08147423714399338)","(0.7717150449752808, 0.5170460939407349, -0.023227646946907043)","(0.7715548872947693, 0.5150781869888306, 0.03839343786239624)","(0.7172688245773315, 0.5506513714790344, -0.21833930909633636)","(0.6995562314987183, 0.5403129458427429, 0.19559723138809204)","(0.5827726125717163, 0.5571490526199341, -0.30853384733200073)","(0.5684055089950562, 0.5435675978660583, 0.2101382315158844)","(0.6152225136756897, 0.49527278542518616, -0.18745963275432587)","(0.5989173054695129, 0.48817747831344604, 0.08266381919384003)","(0.6179595589637756, 0.4789407253265381, -0.22186751663684845)","(0.6101335883140564, 0.4712006151676178, 0.07757285237312317)","(0.6275045871734619, 0.4784051775932312, -0.17134098708629608)","(0.6172078251838684, 0.4699648320674896, 0.03131318837404251)","(0.6283493638038635, 0.48257842659950256, -0.16330057382583618)","(0.6181443333625793, 0.47540083527565, 0.05926739424467087)","(0.6707610487937927, 0.4098527431488037, -0.17178557813167572)","(0.6680589914321899, 0.40976372361183167, 0.17148828506469727)","(0.6960945725440979, 0.29681628942489624, -0.14053064584732056)","(0.6964803338050842, 0.2969816327095032, 0.194570854306221)","(0.7094298005104065, 0.17697159945964813, -0.07921002805233002)","(0.7058688402175903, 0.1856532245874405, 0.26549917459487915)","(0.6896387934684753, 0.1630929410457611, -0.07536173611879349)","(0.688042402267456, 0.16861900687217712, 0.26538312435150146)","(0.7587354183197021, 0.12132017314434052, -0.17040613293647766)","(0.744114875793457, 0.13861727714538574, 0.15745104849338531)"
"(0.7853395342826843, 0.5120259523391724, -0.00226019648835063)","(0.8019072413444519, 0.5169801712036133, -0.043372225016355515)","(0.8027821779251099, 0.5184683799743652, -0.043432027101516724)","(0.8036830425262451, 0.5201643109321594, -0.04353124648332596)","(0.8005525469779968, 0.5159797072410583, 0.003292037406936288)","(0.8005244731903076, 0.5165671706199646, 0.0035094397608190775)","(0.8006435632705688, 0.5172908306121826, 0.0036311878357082605)","(0.7960973978042603, 0.5331435203552246, -0.13454629480838776)","(0.7938600182533264, 0.5300548076629639, 0.07756062597036362)","(0.7714803218841553, 0.5173096060752869, -0.026290666311979294)","(0.7712476253509521, 0.5153456330299377, 0.035032112151384354)","(0.7172116637229919, 0.5508795976638794, -0.21976464986801147)","(0.6995936632156372, 0.5410388708114624, 0.19424979388713837)","(0.5820779800415039, 0.5574437379837036, -0.30972573161125183)","(0.5685939788818359, 0.5440953969955444, 0.20796611905097961)","(0.6145750284194946, 0.49547910690307617, -0.19079473614692688)","(0.5988858342170715, 0.4885678291320801, 0.07169882953166962)","(0.617392897605896, 0.47902625799179077, -0.22549735009670258)","(0.6101213097572327, 0.47151994705200195, 0.06503419578075409)","(0.6273159384727478, 0.47854137420654297, -0.17485298216342926)","(0.6172123551368713, 0.47031959891319275, 0.01812964864075184)","(0.6282116174697876, 0.4826788008213043, -0.16667303442955017)","(0.6181517243385315, 0.4756893217563629, 0.047812364995479584)","(0.6706563830375671, 0.4100939631462097, -0.1720835566520691)","(0.6680862307548523, 0.41016680002212524, 0.1717938780784607)","(0.6963638067245483, 0.2968265414237976, -0.13801270723342896)","(0.69670170545578, 0.29721757769584656, 0.1982438564300537)","(0.7096527814865112, 0.17724652588367462, -0.07062176614999771)","(0.706053614616394, 0.18638789653778076, 0.27404311299324036)","(0.689713180065155, 0.1633102297782898, -0.06650795787572861)","(0.6881395578384399, 0.16902777552604675, 0.274480938911438)","(0.7590486407279968, 0.12189437448978424, -0.1641625612974167)","(0.7444225549697876, 0.1393463909626007, 0.16521373391151428)"
"(0.7850586771965027, 0.5122204422950745, -0.0028079787734895945)","(0.8016598224639893, 0.5171384215354919, -0.0438244566321373)","(0.8025823831558228, 0.5186119675636292, -0.04388405382633209)","(0.8035275936126709, 0.5202862024307251, -0.04398462921380997)","(0.8002263307571411, 0.5161468982696533, 0.0028538466431200504)","(0.8001946210861206, 0.5167313814163208, 0.00307164853438735)","(0.8003164529800415, 0.5174494981765747, 0.003192670876160264)","(0.796077311038971, 0.5332686901092529, -0.13477486371994019)","(0.7937434911727905, 0.530162513256073, 0.07740461081266403)","(0.7713315486907959, 0.517490565776825, -0.026770533993840218)","(0.7710483074188232, 0.5155349969863892, 0.034585896879434586)","(0.7171772718429565, 0.5510634779930115, -0.2194376140832901)","(0.6996411681175232, 0.5414197444915771, 0.19379793107509613)","(0.581981897354126, 0.5576893091201782, -0.3083176016807556)","(0.568644642829895, 0.5442061424255371, 0.20669366419315338)","(0.6142212152481079, 0.4958575665950775, -0.18776582181453705)","(0.5987734198570251, 0.4888018071651459, 0.06914932280778885)","(0.617083728313446, 0.4791940152645111, -0.2218126654624939)","(0.6100960373878479, 0.4716793894767761, 0.0621945746243)","(0.627190887928009, 0.47870951890945435, -0.1714637130498886)","(0.6171940565109253, 0.4704754948616028, 0.015217635780572891)","(0.6281446218490601, 0.48294249176979065, -0.16371041536331177)","(0.6181334853172302, 0.4758427143096924, 0.04517466202378273)","(0.6705870628356934, 0.4103250503540039, -0.17227214574813843)","(0.6681074500083923, 0.4103788733482361, 0.17198458313941956)","(0.6965620517730713, 0.29681655764579773, -0.13659104704856873)","(0.6968601942062378, 0.29725998640060425, 0.1991432160139084)","(0.7097432613372803, 0.1774163544178009, -0.06824777275323868)","(0.7061827778816223, 0.18659517168998718, 0.2758822441101074)","(0.6895433068275452, 0.1634579598903656, -0.06413236260414124)","(0.6881060600280762, 0.16914024949073792, 0.2764583230018616)","(0.759186327457428, 0.12243467569351196, -0.16191230714321136)","(0.7446668744087219, 0.1395842581987381, 0.16677029430866241)"
"(0.7844499945640564, 0.5128362774848938, -0.0025530802085995674)","(0.8007833957672119, 0.5177091956138611, -0.04353538155555725)","(0.8017465472221375, 0.5192093849182129, -0.04359494149684906)","(0.8027644753456116, 0.5209184885025024, -0.04369596019387245)","(0.7993947267532349, 0.5166639685630798, 0.0029882199596613646)","(0.799418032169342, 0.5172379612922668, 0.003205919172614813)","(0.7996089458465576, 0.5179524421691895, 0.00332763884216547)","(0.7959263324737549, 0.5341418981552124, -0.13402898609638214)","(0.7935093641281128, 0.5308176875114441, 0.0777895525097847)","(0.771038830280304, 0.5181788802146912, -0.02623560093343258)","(0.7708113789558411, 0.5161950588226318, 0.03499053418636322)","(0.7172158360481262, 0.5516880750656128, -0.21932075917720795)","(0.69976407289505, 0.5422545671463013, 0.19521643221378326)","(0.5818127393722534, 0.5581721067428589, -0.3077343702316284)","(0.5693551898002625, 0.5448106527328491, 0.20825710892677307)","(0.613385021686554, 0.4960886836051941, -0.19193312525749207)","(0.5987821221351624, 0.4893423020839691, 0.07096461951732635)","(0.6161118745803833, 0.4793776571750641, -0.22677475214004517)","(0.6100985407829285, 0.4721292555332184, 0.06434988230466843)","(0.626688539981842, 0.4789476990699768, -0.17698942124843597)","(0.6172254085540771, 0.4713100790977478, 0.017225125804543495)","(0.6278643012046814, 0.4831918179988861, -0.1682802140712738)","(0.6181528568267822, 0.47633156180381775, 0.0470118373632431)","(0.670541524887085, 0.41067489981651306, -0.172766774892807)","(0.6681286096572876, 0.4107908308506012, 0.17249099910259247)","(0.6966336369514465, 0.29678016901016235, -0.13977397978305817)","(0.6969805359840393, 0.2972564399242401, 0.19844533503055573)","(0.7098609209060669, 0.17740562558174133, -0.07451966404914856)","(0.7063061594963074, 0.1864965856075287, 0.27550095319747925)","(0.6896321773529053, 0.1635260283946991, -0.07099336385726929)","(0.6882107853889465, 0.16912126541137695, 0.2761881351470947)","(0.7592353820800781, 0.1223757416009903, -0.17108100652694702)","(0.7450966835021973, 0.13956709206104279, 0.1635175496339798)"
"(0.7841148376464844, 0.5134052038192749, -0.0021378579549491405)","(0.800200879573822, 0.5182380676269531, -0.04303679242730141)","(0.8011504411697388, 0.5197555422782898, -0.04309661686420441)","(0.802172839641571, 0.5214903354644775, -0.04319779574871063)","(0.7988606095314026, 0.5171588063240051, 0.0033993294928222895)","(0.7989017963409424, 0.5177250504493713, 0.0036169730592519045)","(0.7991201877593994, 0.5184334516525269, 0.003738974453881383)","(0.7956914305686951, 0.5349469780921936, -0.13353590667247772)","(0.7932923436164856, 0.5314236879348755, 0.07806606590747833)","(0.7708005309104919, 0.5187518000602722, -0.02596626617014408)","(0.7706626653671265, 0.5167374014854431, 0.03530845791101456)","(0.7172091007232666, 0.5520690679550171, -0.2172076553106308)","(0.7000307440757751, 0.5427411198616028, 0.1959993988275528)","(0.5816324949264526, 0.5585277080535889, -0.3047195076942444)","(0.569766640663147, 0.5451940298080444, 0.2105506956577301)","(0.6129557490348816, 0.49628424644470215, -0.19102388620376587)","(0.598849892616272, 0.4897003769874573, 0.07259806990623474)","(0.615734338760376, 0.47952866554260254, -0.2262147068977356)","(0.6101509928703308, 0.4723711907863617, 0.06574701517820358)","(0.6265294551849365, 0.47912096977233887, -0.17613306641578674)","(0.6172776818275452, 0.4714725911617279, 0.017982808873057365)","(0.6277621984481812, 0.4833042025566101, -0.1678348332643509)","(0.6182125806808472, 0.47657275199890137, 0.048465147614479065)","(0.6705495119094849, 0.4109150767326355, -0.17279058694839478)","(0.6682116985321045, 0.4110502600669861, 0.17251688241958618)","(0.6967645287513733, 0.29680848121643066, -0.14519140124320984)","(0.6970765590667725, 0.2973007261753082, 0.19501863420009613)","(0.709959089756012, 0.17740467190742493, -0.08853085339069366)","(0.7063958048820496, 0.18638798594474792, 0.26072171330451965)","(0.689679741859436, 0.1636333167552948, -0.08594416081905365)","(0.6882676482200623, 0.1691099852323532, 0.2599606215953827)","(0.7593008279800415, 0.12235885858535767, -0.18522226810455322)","(0.7457839846611023, 0.1395082324743271, 0.14939281344413757)"
"(0.784029483795166, 0.5140691995620728, -0.0018421353306621313)","(0.7999237775802612, 0.5189919471740723, -0.04269580543041229)","(0.8008590936660767, 0.5205422043800354, -0.042755771428346634)","(0.8018782138824463, 0.5223158597946167, -0.042856939136981964)","(0.7986345887184143, 0.5178766250610352, 0.003705831477418542)","(0.7986949682235718, 0.5184444189071655, 0.003923060372471809)","(0.798941969871521, 0.5191529989242554, 0.004045272246003151)","(0.7955982685089111, 0.5358692407608032, -0.13328076899051666)","(0.7932395935058594, 0.5322343707084656, 0.07818271964788437)","(0.7707865238189697, 0.5193392038345337, -0.025694921612739563)","(0.7706634402275085, 0.5172983407974243, 0.035502392798662186)","(0.7172282934188843, 0.5524610280990601, -0.21714894473552704)","(0.7001029253005981, 0.5432876348495483, 0.19887909293174744)","(0.5814670324325562, 0.5590395927429199, -0.30525365471839905)","(0.5700141787528992, 0.5460236668586731, 0.2162472903728485)","(0.6124926805496216, 0.49642881751060486, -0.19442783296108246)","(0.5989178419113159, 0.4902615547180176, 0.07772329449653625)","(0.6150808930397034, 0.4796658158302307, -0.2300816923379898)","(0.6101545691490173, 0.47282037138938904, 0.07186160236597061)","(0.6262019872665405, 0.47930407524108887, -0.18020056188106537)","(0.6173043847084045, 0.4718363285064697, 0.022586090490221977)","(0.6275726556777954, 0.48344936966896057, -0.17097695171833038)","(0.6183051466941833, 0.4770248532295227, 0.05313072353601456)","(0.6705179810523987, 0.41122907400131226, -0.17313295602798462)","(0.6681162714958191, 0.41145071387290955, 0.17286868393421173)","(0.6968158483505249, 0.2969600558280945, -0.1477237343788147)","(0.6971527934074402, 0.2974027693271637, 0.1949015110731125)","(0.7100484371185303, 0.17748841643333435, -0.08994951099157333)","(0.7064531445503235, 0.18636885285377502, 0.26005446910858154)","(0.6897321939468384, 0.1638174057006836, -0.0871836319565773)","(0.6883369088172913, 0.16909722983837128, 0.25919193029403687)","(0.7596251368522644, 0.12246821820735931, -0.1856141835451126)","(0.7466139197349548, 0.13948284089565277, 0.1484190970659256)"
"(0.7840414047241211, 0.5147890448570251, -0.003737689694389701)","(0.7999156713485718, 0.5197605490684509, -0.04466111212968826)","(0.800841748714447, 0.5213435888290405, -0.044722624123096466)","(0.8018522262573242, 0.5231614708900452, -0.04482186213135719)","(0.7986464500427246, 0.5186032652854919, 0.00228892476297915)","(0.7987090945243835, 0.5191611051559448, 0.002508206060156226)","(0.7989582419395447, 0.5198625326156616, 0.0026355243753641844)","(0.7955940365791321, 0.537048876285553, -0.1343354433774948)","(0.7932498455047607, 0.5331870317459106, 0.0783800408244133)","(0.7708187699317932, 0.5199616551399231, -0.027195949107408524)","(0.7707415223121643, 0.5179067254066467, 0.034593094140291214)","(0.7171747088432312, 0.5534343123435974, -0.21933303773403168)","(0.7001706957817078, 0.544013500213623, 0.200432687997818)","(0.5815103054046631, 0.5596832036972046, -0.3102900981903076)","(0.5703861117362976, 0.5465389490127563, 0.21941155195236206)","(0.6120671629905701, 0.49721819162368774, -0.1987307369709015)","(0.5989038944244385, 0.4911692142486572, 0.0792633444070816)","(0.6143503189086914, 0.48043328523635864, -0.2347603738307953)","(0.6101105809211731, 0.4734995365142822, 0.07338707894086838)","(0.6256887316703796, 0.4802008271217346, -0.18530432879924774)","(0.617311954498291, 0.4728383421897888, 0.02356303483247757)","(0.627268373966217, 0.4844852089881897, -0.1752452254295349)","(0.618313193321228, 0.47781580686569214, 0.05439992621541023)","(0.6702755689620972, 0.4117087423801422, -0.17414116859436035)","(0.6679824590682983, 0.41192707419395447, 0.17388610541820526)","(0.6969025135040283, 0.29745689034461975, -0.14776165783405304)","(0.6972151398658752, 0.2980349659919739, 0.19733159244060516)","(0.7102612257003784, 0.17765659093856812, -0.08935340493917465)","(0.70648193359375, 0.18656432628631592, 0.26557332277297974)","(0.6898359656333923, 0.16413243114948273, -0.08655563741922379)","(0.6883950233459473, 0.16941674053668976, 0.26501575112342834)","(0.7601804733276367, 0.12317154556512833, -0.18421468138694763)","(0.7469251155853271, 0.13970108330249786, 0.15421682596206665)"
"(0.7840473651885986, 0.5153251886367798, -0.0036266581155359745)","(0.7998896837234497, 0.5203672051429749, -0.044571228325366974)","(0.8008072972297668, 0.521964967250824, -0.04463315010070801)","(0.8018104434013367, 0.523800790309906, -0.04473234340548515)","(0.7986506223678589, 0.519187331199646, 0.0024493811652064323)","(0.7987195253372192, 0.5197363495826721, 0.0026679188013076782)","(0.7989727258682251, 0.5204306840896606, 0.0027952154632657766)","(0.795581042766571, 0.5378117561340332, -0.13427945971488953)","(0.7932656407356262, 0.5338677763938904, 0.07849593460559845)","(0.7708262205123901, 0.5203953981399536, -0.02709191106259823)","(0.7707933783531189, 0.5183457732200623, 0.03475368395447731)","(0.7170683741569519, 0.5541029572486877, -0.21949627995491028)","(0.7002004384994507, 0.5444862842559814, 0.20158904790878296)","(0.5814561247825623, 0.5600835084915161, -0.31013840436935425)","(0.5704025030136108, 0.5468254089355469, 0.22344021499156952)","(0.611892580986023, 0.4975164830684662, -0.19679078459739685)","(0.5988519787788391, 0.4915372431278229, 0.08847154676914215)","(0.6140729784965515, 0.4808078706264496, -0.23249591886997223)","(0.6100427508354187, 0.47392791509628296, 0.08358895033597946)","(0.6255104541778564, 0.4806911051273346, -0.1827736347913742)","(0.6173156499862671, 0.4734540581703186, 0.03374909982085228)","(0.6271709203720093, 0.485015869140625, -0.17315536737442017)","(0.6183211803436279, 0.4782910943031311, 0.06365303695201874)","(0.6700075268745422, 0.4119894504547119, -0.1745852828025818)","(0.6676932573318481, 0.41225242614746094, 0.17433452606201172)","(0.6969965696334839, 0.29774609208106995, -0.14750859141349792)","(0.6972662806510925, 0.29845020174980164, 0.19902515411376953)","(0.7104374170303345, 0.1778399497270584, -0.08681731671094894)","(0.7065403461456299, 0.18663941323757172, 0.27031952142715454)","(0.6899492144584656, 0.16446103155612946, -0.08355682343244553)","(0.6884339451789856, 0.1696370542049408, 0.2701335549354553)","(0.7605277895927429, 0.12365033477544785, -0.18130843341350555)","(0.747221827507019, 0.1397603154182434, 0.15934914350509644)"
"(0.7839184403419495, 0.5160253643989563, -0.0039012155029922724)","(0.7996084690093994, 0.5212923884391785, -0.044890280812978745)","(0.8005216121673584, 0.5229545831680298, -0.044954411685466766)","(0.8015328049659729, 0.5248715281486511, -0.04505341872572899)","(0.7984779477119446, 0.5200678706169128, 0.002325970446690917)","(0.798599898815155, 0.5206318497657776, 0.0025405650958418846)","(0.7989026308059692, 0.5213590264320374, 0.002665795385837555)","(0.7955649495124817, 0.5393855571746826, -0.13492484390735626)","(0.7932707071304321, 0.5352890491485596, 0.07863821089267731)","(0.7707852125167847, 0.521093487739563, -0.02751772664487362)","(0.7707973122596741, 0.5190328359603882, 0.034594230353832245)","(0.7169344425201416, 0.554951548576355, -0.22117756307125092)","(0.7002317905426025, 0.5449997186660767, 0.20244015753269196)","(0.5814605951309204, 0.5605334043502808, -0.31299254298210144)","(0.5704366564750671, 0.547294020652771, 0.2274012267589569)","(0.6118656992912292, 0.4979775846004486, -0.20239759981632233)","(0.5988507866859436, 0.49210548400878906, 0.09504775702953339)","(0.6140243411064148, 0.48128271102905273, -0.23916184902191162)","(0.6100327372550964, 0.47446951270103455, 0.0909871831536293)","(0.6254268884658813, 0.4812236726284027, -0.18872156739234924)","(0.617322564125061, 0.4742206931114197, 0.04115104302763939)","(0.627109706401825, 0.4855593144893646, -0.1785559058189392)","(0.6183271408081055, 0.4789469838142395, 0.07025357335805893)","(0.6698950529098511, 0.41280698776245117, -0.1747910976409912)","(0.6672407984733582, 0.41295909881591797, 0.17454713582992554)","(0.697120726108551, 0.29904377460479736, -0.14735853672027588)","(0.697252631187439, 0.2999816834926605, 0.1999714970588684)","(0.7107633948326111, 0.17860132455825806, -0.08398515731096268)","(0.7066362500190735, 0.18831394612789154, 0.2744238078594208)","(0.6906300783157349, 0.16485479474067688, -0.08036430925130844)","(0.688866913318634, 0.17048731446266174, 0.27459272742271423)","(0.7610013484954834, 0.1243237629532814, -0.17768213152885437)","(0.7472650408744812, 0.14112645387649536, 0.16400647163391113)"
"(0.7838817238807678, 0.5166375041007996, -0.0038249704521149397)","(0.7994903326034546, 0.5219433307647705, -0.04475893825292587)","(0.8003934025764465, 0.5236120223999023, -0.044823843985795975)","(0.8013975620269775, 0.5255371928215027, -0.04492359235882759)","(0.7984112501144409, 0.5207298994064331, 0.002446564845740795)","(0.7985541224479675, 0.5213074088096619, 0.0026608610060065985)","(0.7988776564598083, 0.5220593214035034, 0.0027858635876327753)","(0.7955524921417236, 0.5401891469955444, -0.13472160696983337)","(0.7932755947113037, 0.5360928773880005, 0.07887908816337585)","(0.7707590460777283, 0.5216626524925232, -0.027445171028375626)","(0.7708025574684143, 0.5196405053138733, 0.03467318043112755)","(0.7165320515632629, 0.5554857850074768, -0.22096668183803558)","(0.7002453804016113, 0.5454694628715515, 0.2027486115694046)","(0.5814135670661926, 0.5609334707260132, -0.3123320937156677)","(0.5705693364143372, 0.547816276550293, 0.2268831878900528)","(0.6117185950279236, 0.49831151962280273, -0.2002667784690857)","(0.5987386703491211, 0.4928520619869232, 0.09470362961292267)","(0.6139158606529236, 0.48165592551231384, -0.2364104986190796)","(0.6099706292152405, 0.4750741422176361, 0.09039507806301117)","(0.625290036201477, 0.48168420791625977, -0.18615944683551788)","(0.6173228621482849, 0.47494998574256897, 0.04103828966617584)","(0.6269641518592834, 0.48590630292892456, -0.17645543813705444)","(0.6183266639709473, 0.4796172082424164, 0.07005373388528824)","(0.6698594093322754, 0.41338691115379333, -0.17480191588401794)","(0.6670821309089661, 0.4136520326137543, 0.17455904185771942)","(0.6972049474716187, 0.29975658655166626, -0.1479358822107315)","(0.6972464323043823, 0.3009822964668274, 0.19948627054691315)","(0.7110614776611328, 0.178764209151268, -0.08527939021587372)","(0.706660807132721, 0.18894033133983612, 0.2739656865596771)","(0.6910266280174255, 0.16499367356300354, -0.08180740475654602)","(0.6890006065368652, 0.1709178239107132, 0.2741341292858124)","(0.7616018652915955, 0.12458895146846771, -0.17879566550254822)","(0.747285783290863, 0.14188489317893982, 0.16346174478530884)"
"(0.7838488817214966, 0.5172626376152039, -0.003772168420255184)","(0.7993758320808411, 0.5225852131843567, -0.04466832056641579)","(0.8002601861953735, 0.5242703557014465, -0.044733937829732895)","(0.8012442588806152, 0.5262082815170288, -0.0448341891169548)","(0.7983412146568298, 0.5213711857795715, 0.0025163977406919003)","(0.7984995245933533, 0.5219625234603882, 0.002730143489316106)","(0.7988392114639282, 0.5227354764938354, 0.002854706486687064)","(0.7955111265182495, 0.5409964919090271, -0.1345849186182022)","(0.7932683229446411, 0.5369572043418884, 0.07898150384426117)","(0.7707404494285583, 0.5223066210746765, -0.02739819511771202)","(0.7708073258399963, 0.5203077793121338, 0.03468910977244377)","(0.7163277268409729, 0.5560634136199951, -0.22078196704387665)","(0.7002629637718201, 0.5460557341575623, 0.20269489288330078)","(0.581425666809082, 0.5614002346992493, -0.31197425723075867)","(0.570687472820282, 0.5485663414001465, 0.22663387656211853)","(0.6115758419036865, 0.49870744347572327, -0.1989646703004837)","(0.5986152291297913, 0.49360841512680054, 0.09192564338445663)","(0.6138585209846497, 0.4819866716861725, -0.2348344773054123)","(0.6099317669868469, 0.47560915350914, 0.08717843890190125)","(0.6252061724662781, 0.48207712173461914, -0.1847594529390335)","(0.6173259019851685, 0.4756097197532654, 0.03772670030593872)","(0.6268475651741028, 0.48623794317245483, -0.17516347765922546)","(0.6183268427848816, 0.4803029000759125, 0.06714335829019547)","(0.6698735356330872, 0.4138270318508148, -0.17480014264583588)","(0.6669374108314514, 0.4142196774482727, 0.17455704510211945)","(0.697415292263031, 0.30017754435539246, -0.14780893921852112)","(0.6972182989120483, 0.3016422986984253, 0.19933244585990906)","(0.7113450169563293, 0.1791369467973709, -0.08520995825529099)","(0.7067173719406128, 0.1897844821214676, 0.273286372423172)","(0.6914976239204407, 0.16528132557868958, -0.08175233006477356)","(0.6892826557159424, 0.171485036611557, 0.2733692526817322)","(0.7621113061904907, 0.12491847574710846, -0.17868423461914062)","(0.7472639083862305, 0.1428510546684265, 0.16291426122188568)"
"(0.7838399410247803, 0.5175723433494568, -0.00695611909031868)","(0.7993444800376892, 0.5228297114372253, -0.04774107411503792)","(0.8002254962921143, 0.524495005607605, -0.04781082645058632)","(0.801207423210144, 0.5264139771461487, -0.04791073873639107)","(0.7983197569847107, 0.5216382145881653, -0.0005178892170079052)","(0.7984824180603027, 0.5222272872924805, -0.00030801843968220055)","(0.7988287210464478, 0.5229993462562561, -0.00018647327669896185)","(0.7955101728439331, 0.541101336479187, -0.1367184817790985)","(0.7932718992233276, 0.5371368527412415, 0.0772075355052948)","(0.7707409262657166, 0.5225705504417419, -0.030213069170713425)","(0.7708189487457275, 0.5205873250961304, 0.0318528413772583)","(0.7162780165672302, 0.5562465190887451, -0.22225278615951538)","(0.7003201246261597, 0.5463609099388123, 0.20141597092151642)","(0.5814263224601746, 0.5616592168807983, -0.31560444831848145)","(0.5709439516067505, 0.5489261150360107, 0.2197568416595459)","(0.6114000678062439, 0.4989394545555115, -0.20867595076560974)","(0.5984631180763245, 0.4939476549625397, 0.07505091279745102)","(0.6137486696243286, 0.482247918844223, -0.24565470218658447)","(0.6098521947860718, 0.4759688377380371, 0.06837383657693863)","(0.6250957250595093, 0.48236289620399475, -0.1952158808708191)","(0.617319643497467, 0.47597289085388184, 0.01996585913002491)","(0.6267316937446594, 0.4865559935569763, -0.1847713440656662)","(0.6183105111122131, 0.4806690812110901, 0.05042076110839844)","(0.6698733568191528, 0.4140419363975525, -0.17479079961776733)","(0.6669254899024963, 0.4145572781562805, 0.1745477020740509)","(0.6974450945854187, 0.30038633942604065, -0.14519216120243073)","(0.6972182989120483, 0.3020487129688263, 0.20031623542308807)","(0.7116652727127075, 0.17936697602272034, -0.07937919348478317)","(0.706789493560791, 0.19064757227897644, 0.2774626314640045)","(0.692069411277771, 0.16550830006599426, -0.07586971670389175)","(0.6896713376045227, 0.1721406728029251, 0.2779605984687805)","(0.7627055048942566, 0.1250367909669876, -0.17489702999591827)","(0.747217059135437, 0.14360101521015167, 0.16780252754688263)"
