0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"(0.6036415696144104, 0.5529844164848328, -0.17538772523403168)","(0.6177756786346436, 0.559528648853302, -0.2053663283586502)","(0.6176961064338684, 0.5614373087882996, -0.205483078956604)","(0.6175475716590881, 0.563538670539856, -0.20568124949932098)","(0.6184910535812378, 0.5578104257583618, -0.15429896116256714)","(0.6190560460090637, 0.5584262013435364, -0.15423208475112915)","(0.6196877956390381, 0.5591860413551331, -0.1543913185596466)","(0.6087062954902649, 0.5777616500854492, -0.2778764069080353)","(0.6111923456192017, 0.5721834301948547, -0.052077267318964005)","(0.5863344669342041, 0.5586787462234497, -0.19760280847549438)","(0.5881279706954956, 0.5554445385932922, -0.1318952739238739)","(0.4966926574707031, 0.5959731936454773, -0.3851155638694763)","(0.504936933517456, 0.5746293663978577, 0.11024073511362076)","(0.3457831144332886, 0.6130129098892212, -0.4114430844783783)","(0.3572208285331726, 0.5903600454330444, 0.15784059464931488)","(0.21192122995853424, 0.6160128712654114, -0.36853206157684326)","(0.23607465624809265, 0.5955311059951782, 0.09496502578258514)","(0.17477446794509888, 0.620401918888092, -0.4224570393562317)","(0.20959283411502838, 0.5964760184288025, 0.10696157813072205)","(0.16901616752147675, 0.6159624457359314, -0.40703916549682617)","(0.2044123113155365, 0.5981300473213196, 0.056620582938194275)","(0.18265073001384735, 0.6132250428199768, -0.3604866564273834)","(0.21433092653751373, 0.5953119993209839, 0.07280070334672928)","(0.22840330004692078, 0.594796895980835, -0.14717045426368713)","(0.2409602701663971, 0.5809520483016968, 0.14743195474147797)","(0.033292971551418304, 0.5821279287338257, -0.1911703497171402)","(0.067597895860672, 0.5814668536186218, 0.22464148700237274)","(-0.023983672261238098, 0.6086657047271729, 0.1101907417178154)","(-0.036704957485198975, 0.5935646295547485, 0.39260825514793396)","(-0.022853881120681763, 0.6172667145729065, 0.14018680155277252)","(-0.0549372099339962, 0.5990933179855347, 0.4059549868106842)","(-0.07519878447055817, 0.6065472364425659, 0.12003888934850693)","(-0.08062950521707535, 0.5767409205436707, 0.3554103672504425)"
"(0.6037140488624573, 0.5529998540878296, -0.16262251138687134)","(0.6178499460220337, 0.5595441460609436, -0.1927325427532196)","(0.6177660822868347, 0.5614442825317383, -0.19284631311893463)","(0.6176124811172485, 0.5635398626327515, -0.19303511083126068)","(0.6185507774353027, 0.5578417181968689, -0.1403900533914566)","(0.6191071271896362, 0.5584602355957031, -0.1403236985206604)","(0.6197308301925659, 0.5592190027236938, -0.14046399295330048)","(0.608755350112915, 0.5777169466018677, -0.268039733171463)","(0.6112022995948792, 0.5721660256385803, -0.037504248321056366)","(0.586434543132782, 0.5586835145950317, -0.1860831081867218)","(0.588202953338623, 0.5554718971252441, -0.1189921498298645)","(0.49682921171188354, 0.5958009362220764, -0.38249146938323975)","(0.5048675537109375, 0.5746999382972717, 0.12495997548103333)","(0.34585899114608765, 0.6128109097480774, -0.41378480195999146)","(0.3575406074523926, 0.5902864336967468, 0.17426422238349915)","(0.21183393895626068, 0.6159983277320862, -0.3696293234825134)","(0.23597924411296844, 0.5956160426139832, 0.10938122123479843)","(0.17463500797748566, 0.6204280853271484, -0.4255612790584564)","(0.2071060985326767, 0.5968714952468872, 0.12084640562534332)","(0.16892972588539124, 0.6160028576850891, -0.40941810607910156)","(0.20353654026985168, 0.5982810258865356, 0.07040476053953171)","(0.18239091336727142, 0.6132987141609192, -0.36271145939826965)","(0.21424223482608795, 0.595152735710144, 0.08734061568975449)","(0.22658996284008026, 0.5941832661628723, -0.15033411979675293)","(0.23859931528568268, 0.5816460847854614, 0.15054839849472046)","(0.03562077879905701, 0.5772475600242615, -0.1553407907485962)","(0.06300896406173706, 0.5817415714263916, 0.22331401705741882)","(-0.07695028930902481, 0.6009413003921509, 0.07465777546167374)","(-0.0796712264418602, 0.5908156633377075, 0.37735986709594727)","(-0.08721338957548141, 0.6121964454650879, 0.0931500568985939)","(-0.10285485535860062, 0.5978636741638184, 0.3885892331600189)","(-0.13272522389888763, 0.5894959568977356, 0.038663387298583984)","(-0.12239991128444672, 0.5675513744354248, 0.31829097867012024)"
"(0.603670060634613, 0.5530027151107788, -0.13282138109207153)","(0.6178053021430969, 0.5595400333404541, -0.16265009343624115)","(0.6177346110343933, 0.5614321231842041, -0.16277872025966644)","(0.6175917983055115, 0.5635132193565369, -0.16297492384910583)","(0.6184758543968201, 0.5578392744064331, -0.11014268547296524)","(0.6190248131752014, 0.5584592819213867, -0.110075943171978)","(0.6196447014808655, 0.5592188835144043, -0.11022555828094482)","(0.6087526679039001, 0.5775765180587769, -0.23843738436698914)","(0.6111441850662231, 0.5721043348312378, -0.007723537273705006)","(0.5863916873931885, 0.5586877465248108, -0.15668419003486633)","(0.588133692741394, 0.5554898381233215, -0.08947505056858063)","(0.4970467984676361, 0.5952833890914917, -0.3592011332511902)","(0.5045551061630249, 0.5747274160385132, 0.14946120977401733)","(0.3458001911640167, 0.6122971773147583, -0.39560365676879883)","(0.3572291135787964, 0.5902960300445557, 0.19134531915187836)","(0.21178610622882843, 0.6156983971595764, -0.3530999422073364)","(0.23503920435905457, 0.5957465767860413, 0.12431127578020096)","(0.1745021790266037, 0.6201379299163818, -0.4093305766582489)","(0.20210370421409607, 0.5970126390457153, 0.1327190399169922)","(0.1687197983264923, 0.615994930267334, -0.39458006620407104)","(0.20061659812927246, 0.5983525514602661, 0.08470577746629715)","(0.18219873309135437, 0.613300085067749, -0.3459462523460388)","(0.21159155666828156, 0.5949336886405945, 0.10259333997964859)","(0.22243043780326843, 0.5930953025817871, -0.15108820796012878)","(0.23376363515853882, 0.5816842317581177, 0.15132081508636475)","(0.034569595009088516, 0.5715991854667664, -0.15571469068527222)","(0.05255313590168953, 0.5757306814193726, 0.20572251081466675)","(-0.09245376288890839, 0.5860594511032104, 0.06752379983663559)","(-0.0896507278084755, 0.5796633362770081, 0.3591545522212982)","(-0.10327254235744476, 0.5954609513282776, 0.08708658069372177)","(-0.11234550178050995, 0.5859702229499817, 0.37006446719169617)","(-0.14327502250671387, 0.5727600455284119, 0.03258362412452698)","(-0.1315264105796814, 0.5548409819602966, 0.29693570733070374)"
"(0.6034775376319885, 0.5530023574829102, -0.12021278589963913)","(0.6177139282226562, 0.5595259666442871, -0.14955614507198334)","(0.6176547408103943, 0.5613983273506165, -0.1496995985507965)","(0.6175218224525452, 0.5634417533874512, -0.14991289377212524)","(0.6183731555938721, 0.5578402280807495, -0.09835401177406311)","(0.6189224720001221, 0.5584617257118225, -0.09828123450279236)","(0.6195427179336548, 0.5592256784439087, -0.09845095872879028)","(0.6087201237678528, 0.5773714780807495, -0.22408956289291382)","(0.6110156774520874, 0.572095513343811, 0.0009990534745156765)","(0.5860825181007385, 0.558677613735199, -0.14355923235416412)","(0.5877848267555237, 0.5554987192153931, -0.07802729308605194)","(0.49701109528541565, 0.594731330871582, -0.3416256308555603)","(0.5040947198867798, 0.5746774673461914, 0.15475258231163025)","(0.34575459361076355, 0.6119098663330078, -0.3711738884449005)","(0.35668882727622986, 0.5900465250015259, 0.19748422503471375)","(0.21055176854133606, 0.6156484484672546, -0.32137271761894226)","(0.2338630110025406, 0.5957376956939697, 0.13699844479560852)","(0.1713435798883438, 0.620110273361206, -0.3737049996852875)","(0.19877982139587402, 0.5975773334503174, 0.14621037244796753)","(0.1659102737903595, 0.6160130500793457, -0.35959842801094055)","(0.19835427403450012, 0.5988078117370605, 0.10026565939188004)","(0.17923253774642944, 0.6134480237960815, -0.31390810012817383)","(0.2105666697025299, 0.5948182344436646, 0.1159941703081131)","(0.21505063772201538, 0.591935396194458, -0.15100844204425812)","(0.22721023857593536, 0.5813690423965454, 0.15118275582790375)","(0.029723336920142174, 0.5650995373725891, -0.18211707472801208)","(0.0489736944437027, 0.5677729249000549, 0.19845259189605713)","(-0.0838579460978508, 0.5802154541015625, 0.0752246081829071)","(-0.07774274796247482, 0.5747529864311218, 0.3499394655227661)","(-0.09173575788736343, 0.586624026298523, 0.09705201536417007)","(-0.09816490858793259, 0.5800290703773499, 0.3609045147895813)","(-0.1290847808122635, 0.570165753364563, 0.048808611929416656)","(-0.11769396811723709, 0.5546683073043823, 0.29379144310951233)"
"(0.6031976938247681, 0.5530081987380981, -0.11299504339694977)","(0.6176090836524963, 0.5595240592956543, -0.14228036999702454)","(0.6175451874732971, 0.5613886117935181, -0.1424204707145691)","(0.6174060106277466, 0.5634199380874634, -0.1426173746585846)","(0.6182906031608582, 0.5578511357307434, -0.09187488257884979)","(0.6188459396362305, 0.5584777593612671, -0.09176725894212723)","(0.6194712519645691, 0.5592455267906189, -0.0919545590877533)","(0.6085293292999268, 0.5772497653961182, -0.2171560525894165)","(0.6108063459396362, 0.5720838308334351, 0.004145621322095394)","(0.5854929685592651, 0.5586747527122498, -0.13655292987823486)","(0.5873008966445923, 0.5555129051208496, -0.07208572328090668)","(0.4969732463359833, 0.594232439994812, -0.3369530737400055)","(0.5038684010505676, 0.5746723413467407, 0.15737125277519226)","(0.3461219072341919, 0.6113929152488708, -0.3718210458755493)","(0.35639622807502747, 0.5896085500717163, 0.20099438726902008)","(0.20878641307353973, 0.6155908703804016, -0.3278503119945526)","(0.23349922895431519, 0.5951287746429443, 0.1464039534330368)","(0.16694797575473785, 0.6202496290206909, -0.3793407380580902)","(0.1972801387310028, 0.5980504751205444, 0.15652111172676086)","(0.16071964800357819, 0.6164615750312805, -0.3655628263950348)","(0.19692128896713257, 0.5991259813308716, 0.10953223705291748)","(0.17602041363716125, 0.6138966083526611, -0.32045450806617737)","(0.2096637785434723, 0.5944334864616394, 0.12502241134643555)","(0.21119332313537598, 0.5917043089866638, -0.15074537694454193)","(0.2228413224220276, 0.5812445878982544, 0.15088148415088654)","(0.02863580361008644, 0.5593019127845764, -0.19335433840751648)","(0.04773680493235588, 0.560233473777771, 0.20163314044475555)","(-0.08233363181352615, 0.5797592401504517, 0.07743722945451736)","(-0.06331067532300949, 0.5723254084587097, 0.3383910357952118)","(-0.08164631575345993, 0.5853173136711121, 0.10001644492149353)","(-0.07843515276908875, 0.5771514177322388, 0.34776580333709717)","(-0.11160064488649368, 0.572869598865509, 0.055815085768699646)","(-0.09690488129854202, 0.5562751889228821, 0.2909693717956543)"
"(0.6022425293922424, 0.5530087351799011, -0.10329347103834152)","(0.6168938279151917, 0.5594820380210876, -0.1344480663537979)","(0.6168854832649231, 0.5613187551498413, -0.13455204665660858)","(0.6168180704116821, 0.563308835029602, -0.13471128046512604)","(0.617619514465332, 0.5578468441963196, -0.0848352238535881)","(0.6182202100753784, 0.5584776997566223, -0.08471371978521347)","(0.6188974380493164, 0.5592474341392517, -0.08490324765443802)","(0.6080955862998962, 0.5769765973091125, -0.2135033756494522)","(0.6102282404899597, 0.5720410346984863, 0.005444305948913097)","(0.5838482975959778, 0.5586696267127991, -0.12793482840061188)","(0.5858602523803711, 0.5555363297462463, -0.06415751576423645)","(0.4970032870769501, 0.5936641693115234, -0.3268187642097473)","(0.5035101771354675, 0.5746082663536072, 0.1553572416305542)","(0.34689444303512573, 0.610919177532196, -0.3486594259738922)","(0.3563247621059418, 0.5889752507209778, 0.19661538302898407)","(0.20874068140983582, 0.6154019832611084, -0.30760911107063293)","(0.23521095514297485, 0.5946298241615295, 0.14251460134983063)","(0.16758838295936584, 0.6200610995292664, -0.3547514081001282)","(0.2017619013786316, 0.5965728759765625, 0.15435448288917542)","(0.16081836819648743, 0.6165047883987427, -0.341258704662323)","(0.20125354826450348, 0.5948561429977417, 0.10496421158313751)","(0.17603600025177002, 0.6140029430389404, -0.2998351752758026)","(0.20982059836387634, 0.5944066643714905, 0.12056907266378403)","(0.21022211015224457, 0.5912346839904785, -0.1505071371793747)","(0.22200533747673035, 0.5806044340133667, 0.15072204172611237)","(0.024305611848831177, 0.5515039563179016, -0.22815831005573273)","(0.05040106177330017, 0.5517582297325134, 0.21565552055835724)","(-0.0037313634529709816, 0.5815346240997314, 0.07072818279266357)","(0.00677495775744319, 0.5712679028511047, 0.3272891938686371)","(0.010293313302099705, 0.5858279466629028, 0.09630411118268967)","(0.0025274178478866816, 0.5747920274734497, 0.33528244495391846)","(-0.02136593498289585, 0.5776211023330688, 0.08423788845539093)","(-0.015999048948287964, 0.5588840246200562, 0.2996527850627899)"
"(0.6011013388633728, 0.5530103445053101, -0.1005958691239357)","(0.6159610748291016, 0.559475302696228, -0.1312895119190216)","(0.6160016655921936, 0.5613064765930176, -0.1313830018043518)","(0.6159862279891968, 0.5632885098457336, -0.1315273940563202)","(0.6167572736740112, 0.5578470826148987, -0.08332225680351257)","(0.6174166202545166, 0.5584788918495178, -0.08321194350719452)","(0.6181558966636658, 0.559249222278595, -0.08340533822774887)","(0.6074105501174927, 0.5768881440162659, -0.2103624790906906)","(0.609499990940094, 0.5720232725143433, 0.002703850157558918)","(0.5819910764694214, 0.5586755275726318, -0.12488234043121338)","(0.5842062830924988, 0.5555846691131592, -0.06288107484579086)","(0.4970211982727051, 0.5929953455924988, -0.3216668367385864)","(0.5033304691314697, 0.5746069550514221, 0.1505279690027237)","(0.3476584255695343, 0.6106085181236267, -0.33674073219299316)","(0.3558351695537567, 0.5889683961868286, 0.19168621301651)","(0.2101704329252243, 0.6151961088180542, -0.29669803380966187)","(0.23586440086364746, 0.594632625579834, 0.14155209064483643)","(0.17065221071243286, 0.6197917461395264, -0.34030619263648987)","(0.20302249491214752, 0.5963371396064758, 0.15601831674575806)","(0.16476468741893768, 0.6165054440498352, -0.32623910903930664)","(0.20078368484973907, 0.5972691178321838, 0.10556213557720184)","(0.17913460731506348, 0.6140094995498657, -0.2882569134235382)","(0.20990446209907532, 0.5943554639816284, 0.11978302150964737)","(0.20987701416015625, 0.5908931493759155, -0.15033341944217682)","(0.22218511998653412, 0.5803185701370239, 0.1506083607673645)","(0.025953322649002075, 0.5427185297012329, -0.21974603831768036)","(0.05634796991944313, 0.5475369691848755, 0.2454075664281845)","(0.04919179901480675, 0.5794847011566162, 0.0725972056388855)","(0.06692782789468765, 0.5683811902999878, 0.34191209077835083)","(0.07001814991235733, 0.5831521153450012, 0.10419189929962158)","(0.0681140273809433, 0.5710614919662476, 0.3519621193408966)","(0.041198112070560455, 0.5797914266586304, 0.14558100700378418)","(0.057538144290447235, 0.5609655976295471, 0.3809010088443756)"
"(0.5994364619255066, 0.5530112981796265, -0.0982641950249672)","(0.6144334673881531, 0.5594668984413147, -0.1285276859998703)","(0.6145616173744202, 0.5612988471984863, -0.12866763770580292)","(0.6146392226219177, 0.5632826089859009, -0.12886595726013184)","(0.6153152585029602, 0.55782550573349, -0.07803721725940704)","(0.6160674095153809, 0.5584509372711182, -0.07794301956892014)","(0.6169233322143555, 0.5592135787010193, -0.07813604921102524)","(0.6063856482505798, 0.5768615007400513, -0.2076699137687683)","(0.6085262298583984, 0.5719603300094604, 0.015036544762551785)","(0.5794124007225037, 0.5587210059165955, -0.12329971790313721)","(0.5819949507713318, 0.5556348562240601, -0.058240436017513275)","(0.4969898760318756, 0.5926893353462219, -0.3247050940990448)","(0.5027147531509399, 0.5747941136360168, 0.1665894091129303)","(0.34762629866600037, 0.6102410554885864, -0.35236743092536926)","(0.3536275327205658, 0.5891566872596741, 0.20980994403362274)","(0.2101578414440155, 0.6147300601005554, -0.3082597851753235)","(0.2355601042509079, 0.5946303606033325, 0.15642252564430237)","(0.17109501361846924, 0.619439959526062, -0.35648313164711)","(0.20303049683570862, 0.5960042476654053, 0.17111560702323914)","(0.16526348888874054, 0.6164957880973816, -0.34042713046073914)","(0.2009381353855133, 0.5951549410820007, 0.12364181876182556)","(0.17937970161437988, 0.6139959096908569, -0.2995671331882477)","(0.20953449606895447, 0.5942938327789307, 0.13552868366241455)","(0.21059010922908783, 0.5908126831054688, -0.15017876029014587)","(0.221970796585083, 0.5799765586853027, 0.15046469867229462)","(0.028300892561674118, 0.5357324481010437, -0.21275903284549713)","(0.059863705188035965, 0.542021632194519, 0.23960168659687042)","(0.03062635473906994, 0.5448178052902222, 0.09836957603693008)","(0.027181506156921387, 0.5315561890602112, 0.345878005027771)","(0.02161039225757122, 0.5522273182868958, 0.12924088537693024)","(-0.0005047614104114473, 0.5341609716415405, 0.35726043581962585)","(0.02017630636692047, 0.5289267301559448, 0.13460785150527954)","(0.03213917836546898, 0.5089536905288696, 0.37447458505630493)"
"(0.5983039140701294, 0.5529846549034119, -0.10300201922655106)","(0.6134310960769653, 0.5594097375869751, -0.13427527248859406)","(0.6136461496353149, 0.5612403154373169, -0.1344238668680191)","(0.6138196587562561, 0.5632205605506897, -0.13463646173477173)","(0.6142401695251465, 0.5577629208564758, -0.0804792195558548)","(0.615003764629364, 0.5583879947662354, -0.08041765540838242)","(0.6158961653709412, 0.5591524243354797, -0.08061289042234421)","(0.6057061553001404, 0.5767750144004822, -0.21770566701889038)","(0.6076748967170715, 0.5719003081321716, 0.016794541850686073)","(0.5778799057006836, 0.5587215423583984, -0.13074536621570587)","(0.5804474949836731, 0.5556453466415405, -0.06181405857205391)","(0.49698054790496826, 0.5925633311271667, -0.3255402445793152)","(0.5008292198181152, 0.5748014450073242, 0.16948606073856354)","(0.34720489382743835, 0.6102026700973511, -0.37828558683395386)","(0.34943538904190063, 0.5889955759048462, 0.21942882239818573)","(0.2083294540643692, 0.6144522428512573, -0.3448350131511688)","(0.22964446246623993, 0.5938386917114258, 0.16513530910015106)","(0.16974788904190063, 0.6191495656967163, -0.400829941034317)","(0.197093203663826, 0.5944962501525879, 0.1782275289297104)","(0.16382981836795807, 0.616435170173645, -0.38218778371810913)","(0.1950421929359436, 0.5926574468612671, 0.13304169476032257)","(0.17745748162269592, 0.6139737367630005, -0.33601149916648865)","(0.2040754109621048, 0.5935385227203369, 0.14477337896823883)","(0.21040666103363037, 0.5905970335006714, -0.15259091556072235)","(0.22014044225215912, 0.5776549577713013, 0.15290339291095734)","(0.034409694373607635, 0.5299099087715149, -0.16716347634792328)","(0.06393720954656601, 0.529703676700592, 0.20133700966835022)","(-0.062036674469709396, 0.5218966007232666, 0.09508652240037918)","(-0.04841189458966255, 0.5121995210647583, 0.3490743339061737)","(-0.08665373176336288, 0.5303269624710083, 0.1179945096373558)","(-0.07764218002557755, 0.5162567496299744, 0.3606504201889038)","(-0.08183009177446365, 0.4894260764122009, 0.06385946273803711)","(-0.061525169759988785, 0.4793071746826172, 0.3145778775215149)"
"(0.5975006818771362, 0.5530129671096802, -0.10734891891479492)","(0.6126972436904907, 0.5594092607498169, -0.13555537164211273)","(0.6129981279373169, 0.5612386465072632, -0.13570000231266022)","(0.6132505536079407, 0.5632179975509644, -0.13585330545902252)","(0.6133630275726318, 0.557762622833252, -0.08767659217119217)","(0.6141151189804077, 0.5583863854408264, -0.08759908378124237)","(0.6150134801864624, 0.559148907661438, -0.08779136836528778)","(0.6053756475448608, 0.5767723321914673, -0.2298172563314438)","(0.6071900725364685, 0.5718734860420227, 0.007675759494304657)","(0.5771650671958923, 0.5587844848632812, -0.13415387272834778)","(0.5795115828514099, 0.5557764172554016, -0.06807740032672882)","(0.4970495104789734, 0.5925782918930054, -0.35152918100357056)","(0.4996589720249176, 0.5748018026351929, 0.16212047636508942)","(0.34719017148017883, 0.6102186441421509, -0.40092575550079346)","(0.3491140902042389, 0.5887283086776733, 0.21533122658729553)","(0.20838557183742523, 0.6142348051071167, -0.3695966601371765)","(0.2293778508901596, 0.5936970710754395, 0.16010795533657074)","(0.1699063777923584, 0.6190128326416016, -0.4289880096912384)","(0.1973804533481598, 0.5940050482749939, 0.17307016253471375)","(0.1639937460422516, 0.6164158582687378, -0.4097824990749359)","(0.19524480402469635, 0.5918835997581482, 0.12660539150238037)","(0.17768537998199463, 0.6139592528343201, -0.36078155040740967)","(0.2036951333284378, 0.5933589935302734, 0.13952679932117462)","(0.21100889146327972, 0.59058678150177, -0.15498527884483337)","(0.22109349071979523, 0.5766405463218689, 0.15534569323062897)","(0.056058354675769806, 0.519432544708252, -0.16444560885429382)","(0.0748814269900322, 0.5261853933334351, 0.19969549775123596)","(-0.0687040463089943, 0.5102644562721252, 0.09466203302145004)","(-0.05799151957035065, 0.5068338513374329, 0.35183849930763245)","(-0.0932864174246788, 0.51939857006073, 0.11774850636720657)","(-0.08657858520746231, 0.5115020871162415, 0.36445847153663635)","(-0.09075623750686646, 0.474588543176651, 0.0674068033695221)","(-0.07722951471805573, 0.47199949622154236, 0.3135599195957184)"
"(0.596781849861145, 0.5531764030456543, -0.10399417579174042)","(0.6121548414230347, 0.5594626069068909, -0.13428539037704468)","(0.6125037670135498, 0.5613011121749878, -0.13440795242786407)","(0.6128020286560059, 0.5633009672164917, -0.13459274172782898)","(0.6127493381500244, 0.5577977299690247, -0.08060597628355026)","(0.6135126948356628, 0.5584049224853516, -0.08055278658866882)","(0.6144357323646545, 0.5591567158699036, -0.08071726560592651)","(0.6052186489105225, 0.57682865858078, -0.2213442027568817)","(0.6070142388343811, 0.5718586444854736, 0.023023687303066254)","(0.5765666365623474, 0.5589814186096191, -0.1317213773727417)","(0.5787643194198608, 0.5560125112533569, -0.061406075954437256)","(0.49772876501083374, 0.5926693677902222, -0.349361389875412)","(0.4992819130420685, 0.5748180747032166, 0.17968563735485077)","(0.34759560227394104, 0.6102608442306519, -0.3983098268508911)","(0.348543643951416, 0.5887094736099243, 0.23167817294597626)","(0.20927821099758148, 0.6142483949661255, -0.3701046109199524)","(0.22850140929222107, 0.5941693782806396, 0.16663527488708496)","(0.1703808307647705, 0.6190551519393921, -0.42953380942344666)","(0.19692356884479523, 0.5944599509239197, 0.17745868861675262)","(0.16447368264198303, 0.6166671514511108, -0.41145533323287964)","(0.19448590278625488, 0.5919487476348877, 0.13159658014774323)","(0.17846478521823883, 0.6142200827598572, -0.36180251836776733)","(0.2027391493320465, 0.594262957572937, 0.14597858488559723)","(0.21133950352668762, 0.5905501246452332, -0.15977472066879272)","(0.2217169851064682, 0.5760082602500916, 0.16014167666435242)","(0.0596756786108017, 0.5104993581771851, -0.17020222544670105)","(0.07578754425048828, 0.519501805305481, 0.17616969347000122)","(-0.08239246159791946, 0.4979654848575592, 0.056022319942712784)","(-0.07599936425685883, 0.4972764551639557, 0.3252098858356476)","(-0.10850949585437775, 0.5072458386421204, 0.07521826773881912)","(-0.10533110052347183, 0.5027585029602051, 0.3354121744632721)","(-0.10936042666435242, 0.46011781692504883, 0.022687459364533424)","(-0.10244981199502945, 0.4606696665287018, 0.26443636417388916)"
